match_id,map_name,player,team,stat_name,hero,stat_amount
13121,Dorado,Gamsu,Boston Uprising,All Damage Done,All Heroes,10677.17934
13121,Dorado,Gamsu,Boston Uprising,Assists,All Heroes,10.0
13121,Dorado,Gamsu,Boston Uprising,Average Time Alive,All Heroes,60.00418516
13121,Dorado,Gamsu,Boston Uprising,Barrier Damage Done,All Heroes,4868.578228
13121,Dorado,Gamsu,Boston Uprising,Damage - Quick Melee,All Heroes,304.0
13121,Dorado,Gamsu,Boston Uprising,Damage Blocked,All Heroes,23716.0497
13121,Dorado,Gamsu,Boston Uprising,Damage Done,All Heroes,5808.6011100000005
13121,Dorado,Gamsu,Boston Uprising,Damage Taken,All Heroes,11508.32591
13121,Dorado,Gamsu,Boston Uprising,Deaths,All Heroes,10.0
13121,Dorado,Gamsu,Boston Uprising,Eliminations,All Heroes,11.0
13121,Dorado,Gamsu,Boston Uprising,Final Blows,All Heroes,1.0
13121,Dorado,Gamsu,Boston Uprising,Hero Damage Done,All Heroes,5808.6011100000005
13121,Dorado,Gamsu,Boston Uprising,Melee Final Blows,All Heroes,2.0
13121,Dorado,Gamsu,Boston Uprising,Melee Percentage of Final Blows,All Heroes,2.0
13121,Dorado,Gamsu,Boston Uprising,Objective Kills,All Heroes,3.0
13121,Dorado,Gamsu,Boston Uprising,Objective Time,All Heroes,185.60100549999999
13121,Dorado,Gamsu,Boston Uprising,Offensive Assists,All Heroes,2.0
13121,Dorado,Gamsu,Boston Uprising,Shots Fired,All Heroes,1174.0
13121,Dorado,Gamsu,Boston Uprising,Time Alive,All Heroes,661.7450201
13121,Dorado,Gamsu,Boston Uprising,Time Building Ultimate,All Heroes,538.3630157
13121,Dorado,Gamsu,Boston Uprising,Time Elapsed per Ultimate Earned,All Heroes,107.88598789999999
13121,Dorado,Gamsu,Boston Uprising,Time Holding Ultimate,All Heroes,188.23700559999997
13121,Dorado,Gamsu,Boston Uprising,Time Played,All Heroes,761.1353026
13121,Dorado,Gamsu,Boston Uprising,Ultimates Earned - Fractional,All Heroes,4.990110636
13121,Dorado,Gamsu,Boston Uprising,Ultimates Used,All Heroes,3.0
13121,Dorado,Gamsu,Boston Uprising,Weapon Accuracy,All Heroes,0.48680351899999996
13121,Dorado,Kellex,Boston Uprising,All Damage Done,All Heroes,80.0
13121,Dorado,Kellex,Boston Uprising,Average Time Alive,All Heroes,44.71700135
13121,Dorado,Kellex,Boston Uprising,Damage Done,All Heroes,80.0
13121,Dorado,Kellex,Boston Uprising,Damage Taken,All Heroes,2900.356519
13121,Dorado,Kellex,Boston Uprising,Deaths,All Heroes,8.0
13121,Dorado,Kellex,Boston Uprising,Defensive Assists,All Heroes,8.0
13121,Dorado,Kellex,Boston Uprising,Healing Done,All Heroes,14516.100369999998
13121,Dorado,Kellex,Boston Uprising,Hero Damage Done,All Heroes,80.0
13121,Dorado,Kellex,Boston Uprising,Objective Time,All Heroes,75.91300231
13121,Dorado,Kellex,Boston Uprising,Offensive Assists,All Heroes,7.0
13121,Dorado,Kellex,Boston Uprising,Shots Fired,All Heroes,14.0
13121,Dorado,Kellex,Boston Uprising,Time Alive,All Heroes,677.2760205
13121,Dorado,Kellex,Boston Uprising,Time Building Ultimate,All Heroes,484.03601380000003
13121,Dorado,Kellex,Boston Uprising,Time Elapsed per Ultimate Earned,All Heroes,87.73722175
13121,Dorado,Kellex,Boston Uprising,Time Holding Ultimate,All Heroes,210.13100609999998
13121,Dorado,Kellex,Boston Uprising,Time Played,All Heroes,761.1353026
13121,Dorado,Kellex,Boston Uprising,Ultimates Earned - Fractional,All Heroes,5.516883303999999
13121,Dorado,Kellex,Boston Uprising,Ultimates Used,All Heroes,5.0
13121,Dorado,Kellex,Boston Uprising,Weapon Accuracy,All Heroes,0.333333333
13121,Dorado,Mistakes,Boston Uprising,All Damage Done,All Heroes,18116.51992
13121,Dorado,Mistakes,Boston Uprising,Assists,All Heroes,4.0
13121,Dorado,Mistakes,Boston Uprising,Average Time Alive,All Heroes,100.819378
13121,Dorado,Mistakes,Boston Uprising,Barrier Damage Done,All Heroes,6717.609164
13121,Dorado,Mistakes,Boston Uprising,Damage - Quick Melee,All Heroes,196.28744890000002
13121,Dorado,Mistakes,Boston Uprising,Damage Done,All Heroes,11397.910759999999
13121,Dorado,Mistakes,Boston Uprising,Damage Taken,All Heroes,3842.056128
13121,Dorado,Mistakes,Boston Uprising,Deaths,All Heroes,11.0
13121,Dorado,Mistakes,Boston Uprising,Eliminations,All Heroes,13.0
13121,Dorado,Mistakes,Boston Uprising,Final Blows,All Heroes,9.0
13121,Dorado,Mistakes,Boston Uprising,Hero Damage Done,All Heroes,11397.910759999999
13121,Dorado,Mistakes,Boston Uprising,Melee Final Blows,All Heroes,2.0
13121,Dorado,Mistakes,Boston Uprising,Melee Percentage of Final Blows,All Heroes,0.222222222
13121,Dorado,Mistakes,Boston Uprising,Objective Kills,All Heroes,4.0
13121,Dorado,Mistakes,Boston Uprising,Objective Time,All Heroes,60.02900181
13121,Dorado,Mistakes,Boston Uprising,Shots Fired,All Heroes,1664.0
13121,Dorado,Mistakes,Boston Uprising,Solo Kills,All Heroes,1.0
13121,Dorado,Mistakes,Boston Uprising,Time Alive,All Heroes,674.0500203
13121,Dorado,Mistakes,Boston Uprising,Time Building Ultimate,All Heroes,651.5240190000001
13121,Dorado,Mistakes,Boston Uprising,Time Elapsed per Ultimate Earned,All Heroes,76.55313104
13121,Dorado,Mistakes,Boston Uprising,Time Holding Ultimate,All Heroes,108.76500320000001
13121,Dorado,Mistakes,Boston Uprising,Time Played,All Heroes,761.1353026
13121,Dorado,Mistakes,Boston Uprising,Ultimates Earned - Fractional,All Heroes,8.510742933
13121,Dorado,Mistakes,Boston Uprising,Ultimates Used,All Heroes,7.0
13121,Dorado,Mistakes,Boston Uprising,Weapon Accuracy,All Heroes,0.39541547299999996
13121,Dorado,Neko,Boston Uprising,All Damage Done,All Heroes,14372.546690000001
13121,Dorado,Neko,Boston Uprising,Assists,All Heroes,4.0
13121,Dorado,Neko,Boston Uprising,Average Time Alive,All Heroes,41.3970203
13121,Dorado,Neko,Boston Uprising,Barrier Damage Done,All Heroes,9262.674755
13121,Dorado,Neko,Boston Uprising,Damage - Quick Melee,All Heroes,88.0
13121,Dorado,Neko,Boston Uprising,Damage Done,All Heroes,5109.871936
13121,Dorado,Neko,Boston Uprising,Damage Taken,All Heroes,9166.011736
13121,Dorado,Neko,Boston Uprising,Deaths,All Heroes,13.0
13121,Dorado,Neko,Boston Uprising,Defensive Assists,All Heroes,1.0
13121,Dorado,Neko,Boston Uprising,Eliminations,All Heroes,5.0
13121,Dorado,Neko,Boston Uprising,Final Blows,All Heroes,1.0
13121,Dorado,Neko,Boston Uprising,Healing Done,All Heroes,5872.785118
13121,Dorado,Neko,Boston Uprising,Hero Damage Done,All Heroes,5109.871936
13121,Dorado,Neko,Boston Uprising,Melee Final Blows,All Heroes,1.0
13121,Dorado,Neko,Boston Uprising,Melee Percentage of Final Blows,All Heroes,1.0
13121,Dorado,Neko,Boston Uprising,Objective Kills,All Heroes,2.0
13121,Dorado,Neko,Boston Uprising,Objective Time,All Heroes,127.3180038
13121,Dorado,Neko,Boston Uprising,Offensive Assists,All Heroes,4.0
13121,Dorado,Neko,Boston Uprising,Shots Fired,All Heroes,3676.0
13121,Dorado,Neko,Boston Uprising,Time Alive,All Heroes,648.7210196000001
13121,Dorado,Neko,Boston Uprising,Time Building Ultimate,All Heroes,564.6700164
13121,Dorado,Neko,Boston Uprising,Time Elapsed per Ultimate Earned,All Heroes,119.0946294
13121,Dorado,Neko,Boston Uprising,Time Holding Ultimate,All Heroes,178.1040051
13121,Dorado,Neko,Boston Uprising,Time Played,All Heroes,761.1353026
13121,Dorado,Neko,Boston Uprising,Ultimates Earned - Fractional,All Heroes,4.7413558369999995
13121,Dorado,Neko,Boston Uprising,Ultimates Used,All Heroes,3.0
13121,Dorado,Neko,Boston Uprising,Weapon Accuracy,All Heroes,0.16796875
13121,Dorado,NotE,Boston Uprising,All Damage Done,All Heroes,14486.095519999999
13121,Dorado,NotE,Boston Uprising,Assists,All Heroes,5.0
13121,Dorado,NotE,Boston Uprising,Average Time Alive,All Heroes,67.64340204
13121,Dorado,NotE,Boston Uprising,Barrier Damage Done,All Heroes,7123.831658
13121,Dorado,NotE,Boston Uprising,Damage - Quick Melee,All Heroes,173.12940980000002
13121,Dorado,NotE,Boston Uprising,Damage Blocked,All Heroes,10131.64181
13121,Dorado,NotE,Boston Uprising,Damage Done,All Heroes,7316.583854
13121,Dorado,NotE,Boston Uprising,Damage Taken,All Heroes,17756.33421
13121,Dorado,NotE,Boston Uprising,Deaths,All Heroes,9.0
13121,Dorado,NotE,Boston Uprising,Eliminations,All Heroes,10.0
13121,Dorado,NotE,Boston Uprising,Final Blows,All Heroes,5.0
13121,Dorado,NotE,Boston Uprising,Hero Damage Done,All Heroes,7316.583854
13121,Dorado,NotE,Boston Uprising,Melee Final Blows,All Heroes,2.0
13121,Dorado,NotE,Boston Uprising,Melee Percentage of Final Blows,All Heroes,0.4
13121,Dorado,NotE,Boston Uprising,Objective Kills,All Heroes,1.0
13121,Dorado,NotE,Boston Uprising,Objective Time,All Heroes,253.1110076
13121,Dorado,NotE,Boston Uprising,Shots Fired,All Heroes,14450.0
13121,Dorado,NotE,Boston Uprising,Solo Kills,All Heroes,1.0
13121,Dorado,NotE,Boston Uprising,Time Alive,All Heroes,676.4340204
13121,Dorado,NotE,Boston Uprising,Time Building Ultimate,All Heroes,660.6130191000001
13121,Dorado,NotE,Boston Uprising,Time Elapsed per Ultimate Earned,All Heroes,44.24375016
13121,Dorado,NotE,Boston Uprising,Time Holding Ultimate,All Heroes,99.73300284
13121,Dorado,NotE,Boston Uprising,Time Played,All Heroes,761.1353026
13121,Dorado,NotE,Boston Uprising,Ultimates Earned - Fractional,All Heroes,14.93121665
13121,Dorado,NotE,Boston Uprising,Ultimates Used,All Heroes,23.0
13121,Dorado,NotE,Boston Uprising,Weapon Accuracy,All Heroes,0.33814211899999996
13121,Dorado,STRIKER,Boston Uprising,All Damage Done,All Heroes,8822.849924
13121,Dorado,STRIKER,Boston Uprising,Assists,All Heroes,2.0
13121,Dorado,STRIKER,Boston Uprising,Average Time Alive,All Heroes,65.44130197
13121,Dorado,STRIKER,Boston Uprising,Barrier Damage Done,All Heroes,2478.638786
13121,Dorado,STRIKER,Boston Uprising,Damage Done,All Heroes,6340.211136999999
13121,Dorado,STRIKER,Boston Uprising,Damage Taken,All Heroes,3115.133859
13121,Dorado,STRIKER,Boston Uprising,Deaths,All Heroes,10.0
13121,Dorado,STRIKER,Boston Uprising,Eliminations,All Heroes,9.0
13121,Dorado,STRIKER,Boston Uprising,Environmental Deaths,All Heroes,1.0
13121,Dorado,STRIKER,Boston Uprising,Final Blows,All Heroes,7.0
13121,Dorado,STRIKER,Boston Uprising,Hero Damage Done,All Heroes,6340.211136999999
13121,Dorado,STRIKER,Boston Uprising,Objective Time,All Heroes,28.71700087
13121,Dorado,STRIKER,Boston Uprising,Recon Assists,All Heroes,3.0
13121,Dorado,STRIKER,Boston Uprising,Shots Fired,All Heroes,390.0
13121,Dorado,STRIKER,Boston Uprising,Solo Kills,All Heroes,4.0
13121,Dorado,STRIKER,Boston Uprising,Time Alive,All Heroes,670.6740201
13121,Dorado,STRIKER,Boston Uprising,Time Building Ultimate,All Heroes,635.6990187000001
13121,Dorado,STRIKER,Boston Uprising,Time Elapsed per Ultimate Earned,All Heroes,105.9331439
13121,Dorado,STRIKER,Boston Uprising,Time Holding Ultimate,All Heroes,49.55800148
13121,Dorado,STRIKER,Boston Uprising,Time Played,All Heroes,761.1353026
13121,Dorado,STRIKER,Boston Uprising,Ultimates Earned - Fractional,All Heroes,6.000945457
13121,Dorado,STRIKER,Boston Uprising,Ultimates Used,All Heroes,5.0
13121,Dorado,STRIKER,Boston Uprising,Weapon Accuracy,All Heroes,0.45121951200000004
13121,Dorado,Boombox,Philadelphia Fusion,All Damage Done,All Heroes,13492.01651
13121,Dorado,Boombox,Philadelphia Fusion,Assists,All Heroes,12.0
13121,Dorado,Boombox,Philadelphia Fusion,Average Time Alive,All Heroes,138.29900419999998
13121,Dorado,Boombox,Philadelphia Fusion,Barrier Damage Done,All Heroes,6059.64927
13121,Dorado,Boombox,Philadelphia Fusion,Damage - Quick Melee,All Heroes,30.0
13121,Dorado,Boombox,Philadelphia Fusion,Damage Done,All Heroes,7407.107231
13121,Dorado,Boombox,Philadelphia Fusion,Damage Taken,All Heroes,4944.309294
13121,Dorado,Boombox,Philadelphia Fusion,Deaths,All Heroes,5.0
13121,Dorado,Boombox,Philadelphia Fusion,Defensive Assists,All Heroes,20.0
13121,Dorado,Boombox,Philadelphia Fusion,Eliminations,All Heroes,19.0
13121,Dorado,Boombox,Philadelphia Fusion,Final Blows,All Heroes,7.0
13121,Dorado,Boombox,Philadelphia Fusion,Healing Done,All Heroes,6471.5754130000005
13121,Dorado,Boombox,Philadelphia Fusion,Hero Damage Done,All Heroes,7407.107231
13121,Dorado,Boombox,Philadelphia Fusion,Multikills,All Heroes,1.0
13121,Dorado,Boombox,Philadelphia Fusion,Objective Kills,All Heroes,8.0
13121,Dorado,Boombox,Philadelphia Fusion,Objective Time,All Heroes,163.936005
13121,Dorado,Boombox,Philadelphia Fusion,Offensive Assists,All Heroes,21.0
13121,Dorado,Boombox,Philadelphia Fusion,Shots Fired,All Heroes,2459.0
13121,Dorado,Boombox,Philadelphia Fusion,Time Alive,All Heroes,715.8530216
13121,Dorado,Boombox,Philadelphia Fusion,Time Building Ultimate,All Heroes,493.4060142
13121,Dorado,Boombox,Philadelphia Fusion,Time Elapsed per Ultimate Earned,All Heroes,100.804086
13121,Dorado,Boombox,Philadelphia Fusion,Time Holding Ultimate,All Heroes,249.37800719999996
13121,Dorado,Boombox,Philadelphia Fusion,Time Played,All Heroes,761.1353026
13121,Dorado,Boombox,Philadelphia Fusion,Ultimates Earned - Fractional,All Heroes,4.894702523
13121,Dorado,Boombox,Philadelphia Fusion,Ultimates Used,All Heroes,3.0
13121,Dorado,Boombox,Philadelphia Fusion,Weapon Accuracy,All Heroes,0.21788617899999999
13121,Dorado,HOTBA,Philadelphia Fusion,All Damage Done,All Heroes,15229.71661
13121,Dorado,HOTBA,Philadelphia Fusion,Assists,All Heroes,21.0
13121,Dorado,HOTBA,Philadelphia Fusion,Average Time Alive,All Heroes,161.5223382
13121,Dorado,HOTBA,Philadelphia Fusion,Barrier Damage Done,All Heroes,5990.859978
13121,Dorado,HOTBA,Philadelphia Fusion,Damage - Quick Melee,All Heroes,230.0
13121,Dorado,HOTBA,Philadelphia Fusion,Damage Blocked,All Heroes,12520.58452
13121,Dorado,HOTBA,Philadelphia Fusion,Damage Done,All Heroes,8949.051265
13121,Dorado,HOTBA,Philadelphia Fusion,Damage Taken,All Heroes,10711.4695
13121,Dorado,HOTBA,Philadelphia Fusion,Deaths,All Heroes,2.0
13121,Dorado,HOTBA,Philadelphia Fusion,Eliminations,All Heroes,29.0
13121,Dorado,HOTBA,Philadelphia Fusion,Final Blows,All Heroes,8.0
13121,Dorado,HOTBA,Philadelphia Fusion,Hero Damage Done,All Heroes,8949.051265
13121,Dorado,HOTBA,Philadelphia Fusion,Multikills,All Heroes,1.0
13121,Dorado,HOTBA,Philadelphia Fusion,Objective Kills,All Heroes,8.0
13121,Dorado,HOTBA,Philadelphia Fusion,Objective Time,All Heroes,259.84200780000003
13121,Dorado,HOTBA,Philadelphia Fusion,Offensive Assists,All Heroes,3.0
13121,Dorado,HOTBA,Philadelphia Fusion,Shots Fired,All Heroes,10439.0
13121,Dorado,HOTBA,Philadelphia Fusion,Time Alive,All Heroes,737.2720224
13121,Dorado,HOTBA,Philadelphia Fusion,Time Building Ultimate,All Heroes,540.1460157
13121,Dorado,HOTBA,Philadelphia Fusion,Time Elapsed per Ultimate Earned,All Heroes,74.33752901
13121,Dorado,HOTBA,Philadelphia Fusion,Time Holding Ultimate,All Heroes,216.13500630000001
13121,Dorado,HOTBA,Philadelphia Fusion,Time Played,All Heroes,761.1353026
13121,Dorado,HOTBA,Philadelphia Fusion,Ultimates Earned - Fractional,All Heroes,7.266128198
13121,Dorado,HOTBA,Philadelphia Fusion,Ultimates Used,All Heroes,12.0
13121,Dorado,HOTBA,Philadelphia Fusion,Weapon Accuracy,All Heroes,0.364929491
13121,Dorado,SADO,Philadelphia Fusion,All Damage Done,All Heroes,13525.29395
13121,Dorado,SADO,Philadelphia Fusion,Assists,All Heroes,17.0
13121,Dorado,SADO,Philadelphia Fusion,Average Time Alive,All Heroes,88.80614159
13121,Dorado,SADO,Philadelphia Fusion,Barrier Damage Done,All Heroes,4821.438322999999
13121,Dorado,SADO,Philadelphia Fusion,Damage - Quick Melee,All Heroes,66.51662064
13121,Dorado,SADO,Philadelphia Fusion,Damage Blocked,All Heroes,28814.83285
13121,Dorado,SADO,Philadelphia Fusion,Damage Done,All Heroes,8598.033618000001
13121,Dorado,SADO,Philadelphia Fusion,Damage Taken,All Heroes,12333.5723
13121,Dorado,SADO,Philadelphia Fusion,Deaths,All Heroes,7.0
13121,Dorado,SADO,Philadelphia Fusion,Eliminations,All Heroes,27.0
13121,Dorado,SADO,Philadelphia Fusion,Environmental Kills,All Heroes,1.0
13121,Dorado,SADO,Philadelphia Fusion,Final Blows,All Heroes,9.0
13121,Dorado,SADO,Philadelphia Fusion,Hero Damage Done,All Heroes,8598.033618000001
13121,Dorado,SADO,Philadelphia Fusion,Melee Final Blows,All Heroes,1.0
13121,Dorado,SADO,Philadelphia Fusion,Melee Percentage of Final Blows,All Heroes,0.111111111
13121,Dorado,SADO,Philadelphia Fusion,Multikills,All Heroes,1.0
13121,Dorado,SADO,Philadelphia Fusion,Objective Kills,All Heroes,14.0
13121,Dorado,SADO,Philadelphia Fusion,Objective Time,All Heroes,245.86900730000002
13121,Dorado,SADO,Philadelphia Fusion,Offensive Assists,All Heroes,10.0
13121,Dorado,SADO,Philadelphia Fusion,Shots Fired,All Heroes,778.0
13121,Dorado,SADO,Philadelphia Fusion,Solo Kills,All Heroes,3.0
13121,Dorado,SADO,Philadelphia Fusion,Time Alive,All Heroes,707.0740215
13121,Dorado,SADO,Philadelphia Fusion,Time Building Ultimate,All Heroes,579.1640168
13121,Dorado,SADO,Philadelphia Fusion,Time Elapsed per Ultimate Earned,All Heroes,87.06939815
13121,Dorado,SADO,Philadelphia Fusion,Time Holding Ultimate,All Heroes,139.1290041
13121,Dorado,SADO,Philadelphia Fusion,Time Played,All Heroes,761.1353026
13121,Dorado,SADO,Philadelphia Fusion,Ultimates Earned - Fractional,All Heroes,6.651751697000001
13121,Dorado,SADO,Philadelphia Fusion,Ultimates Used,All Heroes,5.0
13121,Dorado,SADO,Philadelphia Fusion,Weapon Accuracy,All Heroes,0.292156863
13121,Dorado,carpe,Philadelphia Fusion,All Damage Done,All Heroes,9681.696092
13121,Dorado,carpe,Philadelphia Fusion,Assists,All Heroes,6.0
13121,Dorado,carpe,Philadelphia Fusion,Average Time Alive,All Heroes,183.91250549999998
13121,Dorado,carpe,Philadelphia Fusion,Barrier Damage Done,All Heroes,1006.6564480000001
13121,Dorado,carpe,Philadelphia Fusion,Damage Done,All Heroes,8236.039643
13121,Dorado,carpe,Philadelphia Fusion,Damage Taken,All Heroes,2379.1667629999997
13121,Dorado,carpe,Philadelphia Fusion,Deaths,All Heroes,3.0
13121,Dorado,carpe,Philadelphia Fusion,Eliminations,All Heroes,23.0
13121,Dorado,carpe,Philadelphia Fusion,Final Blows,All Heroes,17.0
13121,Dorado,carpe,Philadelphia Fusion,Hero Damage Done,All Heroes,8236.039643
13121,Dorado,carpe,Philadelphia Fusion,Objective Kills,All Heroes,2.0
13121,Dorado,carpe,Philadelphia Fusion,Objective Time,All Heroes,11.30500034
13121,Dorado,carpe,Philadelphia Fusion,Recon Assists,All Heroes,13.0
13121,Dorado,carpe,Philadelphia Fusion,Shots Fired,All Heroes,267.0
13121,Dorado,carpe,Philadelphia Fusion,Solo Kills,All Heroes,4.0
13121,Dorado,carpe,Philadelphia Fusion,Time Alive,All Heroes,735.6500221
13121,Dorado,carpe,Philadelphia Fusion,Time Building Ultimate,All Heroes,628.1950185
13121,Dorado,carpe,Philadelphia Fusion,Time Elapsed per Ultimate Earned,All Heroes,93.95017498
13121,Dorado,carpe,Philadelphia Fusion,Time Holding Ultimate,All Heroes,57.05500168
13121,Dorado,carpe,Philadelphia Fusion,Time Played,All Heroes,761.1353026
13121,Dorado,carpe,Philadelphia Fusion,Ultimates Earned - Fractional,All Heroes,6.686469915
13121,Dorado,carpe,Philadelphia Fusion,Ultimates Used,All Heroes,5.0
13121,Dorado,carpe,Philadelphia Fusion,Weapon Accuracy,All Heroes,0.548387097
13121,Dorado,eqo,Philadelphia Fusion,All Damage Done,All Heroes,20377.27386
13121,Dorado,eqo,Philadelphia Fusion,Assists,All Heroes,9.0
13121,Dorado,eqo,Philadelphia Fusion,Average Time Alive,All Heroes,121.04167029999999
13121,Dorado,eqo,Philadelphia Fusion,Barrier Damage Done,All Heroes,5735.245672
13121,Dorado,eqo,Philadelphia Fusion,Damage - Quick Melee,All Heroes,100.0425415
13121,Dorado,eqo,Philadelphia Fusion,Damage Done,All Heroes,14534.98818
13121,Dorado,eqo,Philadelphia Fusion,Damage Taken,All Heroes,3859.6139350000003
13121,Dorado,eqo,Philadelphia Fusion,Deaths,All Heroes,4.0
13121,Dorado,eqo,Philadelphia Fusion,Eliminations,All Heroes,26.0
13121,Dorado,eqo,Philadelphia Fusion,Final Blows,All Heroes,17.0
13121,Dorado,eqo,Philadelphia Fusion,Hero Damage Done,All Heroes,14534.98818
13121,Dorado,eqo,Philadelphia Fusion,Melee Final Blows,All Heroes,2.0
13121,Dorado,eqo,Philadelphia Fusion,Melee Percentage of Final Blows,All Heroes,0.117647059
13121,Dorado,eqo,Philadelphia Fusion,Objective Kills,All Heroes,10.0
13121,Dorado,eqo,Philadelphia Fusion,Objective Time,All Heroes,115.01800349999999
13121,Dorado,eqo,Philadelphia Fusion,Recon Assists,All Heroes,2.0
13121,Dorado,eqo,Philadelphia Fusion,Shots Fired,All Heroes,491.0
13121,Dorado,eqo,Philadelphia Fusion,Solo Kills,All Heroes,1.0
13121,Dorado,eqo,Philadelphia Fusion,Time Alive,All Heroes,726.2500219
13121,Dorado,eqo,Philadelphia Fusion,Time Building Ultimate,All Heroes,600.8500176
13121,Dorado,eqo,Philadelphia Fusion,Time Elapsed per Ultimate Earned,All Heroes,73.72697420000002
13121,Dorado,eqo,Philadelphia Fusion,Time Holding Ultimate,All Heroes,159.4370047
13121,Dorado,eqo,Philadelphia Fusion,Time Played,All Heroes,761.1353026
13121,Dorado,eqo,Philadelphia Fusion,Ultimates Earned - Fractional,All Heroes,8.149663324
13121,Dorado,eqo,Philadelphia Fusion,Ultimates Used,All Heroes,7.0
13121,Dorado,eqo,Philadelphia Fusion,Weapon Accuracy,All Heroes,0.34464752
13121,Dorado,neptuNo,Philadelphia Fusion,All Damage Done,All Heroes,493.65626339999994
13121,Dorado,neptuNo,Philadelphia Fusion,Average Time Alive,All Heroes,185.0712556
13121,Dorado,neptuNo,Philadelphia Fusion,Barrier Damage Done,All Heroes,102.2000122
13121,Dorado,neptuNo,Philadelphia Fusion,Damage - Quick Melee,All Heroes,30.0
13121,Dorado,neptuNo,Philadelphia Fusion,Damage Done,All Heroes,391.45625110000003
13121,Dorado,neptuNo,Philadelphia Fusion,Damage Taken,All Heroes,1964.242209
13121,Dorado,neptuNo,Philadelphia Fusion,Deaths,All Heroes,2.0
13121,Dorado,neptuNo,Philadelphia Fusion,Defensive Assists,All Heroes,39.0
13121,Dorado,neptuNo,Philadelphia Fusion,Eliminations,All Heroes,2.0
13121,Dorado,neptuNo,Philadelphia Fusion,Final Blows,All Heroes,2.0
13121,Dorado,neptuNo,Philadelphia Fusion,Healing Done,All Heroes,16695.84135
13121,Dorado,neptuNo,Philadelphia Fusion,Hero Damage Done,All Heroes,391.45625110000003
13121,Dorado,neptuNo,Philadelphia Fusion,Objective Time,All Heroes,80.84500245
13121,Dorado,neptuNo,Philadelphia Fusion,Offensive Assists,All Heroes,24.0
13121,Dorado,neptuNo,Philadelphia Fusion,Shots Fired,All Heroes,37.0
13121,Dorado,neptuNo,Philadelphia Fusion,Time Alive,All Heroes,740.2850222999999
13121,Dorado,neptuNo,Philadelphia Fusion,Time Building Ultimate,All Heroes,608.7880174
13121,Dorado,neptuNo,Philadelphia Fusion,Time Elapsed per Ultimate Earned,All Heroes,75.94021616
13121,Dorado,neptuNo,Philadelphia Fusion,Time Holding Ultimate,All Heroes,60.79700173
13121,Dorado,neptuNo,Philadelphia Fusion,Time Played,All Heroes,761.1353026
13121,Dorado,neptuNo,Philadelphia Fusion,Ultimates Earned - Fractional,All Heroes,8.016674802999999
13121,Dorado,neptuNo,Philadelphia Fusion,Ultimates Used,All Heroes,7.0
13121,Dorado,neptuNo,Philadelphia Fusion,Weapon Accuracy,All Heroes,0.580645161
13121,Oasis,Gamsu,Boston Uprising,All Damage Done,All Heroes,9105.391593
13121,Oasis,Gamsu,Boston Uprising,Assists,All Heroes,11.0
13121,Oasis,Gamsu,Boston Uprising,Average Time Alive,All Heroes,73.48253557
13121,Oasis,Gamsu,Boston Uprising,Barrier Damage Done,All Heroes,3525.060111
13121,Oasis,Gamsu,Boston Uprising,Damage - Quick Melee,All Heroes,308.0
13121,Oasis,Gamsu,Boston Uprising,Damage Blocked,All Heroes,18490.69184
13121,Oasis,Gamsu,Boston Uprising,Damage Done,All Heroes,5557.331481
13121,Oasis,Gamsu,Boston Uprising,Damage Taken,All Heroes,9781.862053
13121,Oasis,Gamsu,Boston Uprising,Deaths,All Heroes,6.0
13121,Oasis,Gamsu,Boston Uprising,Eliminations,All Heroes,15.0
13121,Oasis,Gamsu,Boston Uprising,Final Blows,All Heroes,4.0
13121,Oasis,Gamsu,Boston Uprising,Hero Damage Done,All Heroes,5557.331481
13121,Oasis,Gamsu,Boston Uprising,Objective Kills,All Heroes,8.0
13121,Oasis,Gamsu,Boston Uprising,Objective Time,All Heroes,85.0920026
13121,Oasis,Gamsu,Boston Uprising,Offensive Assists,All Heroes,3.0
13121,Oasis,Gamsu,Boston Uprising,Shots Fired,All Heroes,672.0
13121,Oasis,Gamsu,Boston Uprising,Time Alive,All Heroes,599.4060182
13121,Oasis,Gamsu,Boston Uprising,Time Building Ultimate,All Heroes,482.1820142
13121,Oasis,Gamsu,Boston Uprising,Time Elapsed per Ultimate Earned,All Heroes,107.18145449999999
13121,Oasis,Gamsu,Boston Uprising,Time Holding Ultimate,All Heroes,142.6720042
13121,Oasis,Gamsu,Boston Uprising,Time Played,All Heroes,655.0631721
13121,Oasis,Gamsu,Boston Uprising,Ultimates Earned - Fractional,All Heroes,4.49874483
13121,Oasis,Gamsu,Boston Uprising,Ultimates Used,All Heroes,3.0
13121,Oasis,Gamsu,Boston Uprising,Weapon Accuracy,All Heroes,0.385572139
13121,Oasis,Kellex,Boston Uprising,All Damage Done,All Heroes,80.0
13121,Oasis,Kellex,Boston Uprising,Average Time Alive,All Heroes,76.40800229999999
13121,Oasis,Kellex,Boston Uprising,Damage Done,All Heroes,80.0
13121,Oasis,Kellex,Boston Uprising,Damage Taken,All Heroes,1875.7426719999999
13121,Oasis,Kellex,Boston Uprising,Deaths,All Heroes,5.0
13121,Oasis,Kellex,Boston Uprising,Defensive Assists,All Heroes,21.0
13121,Oasis,Kellex,Boston Uprising,Eliminations,All Heroes,1.0
13121,Oasis,Kellex,Boston Uprising,Final Blows,All Heroes,1.0
13121,Oasis,Kellex,Boston Uprising,Healing Done,All Heroes,12922.13171
